Folder,Data_Source,Code,Name,Latitude,Longitude,COMID_v1,COMID_v2,Bias Corrected,Corrected Variability,Corrected Correlation,Corrected KGE
North_America,Canada,05HD028,LAC PELLETIER NEAR VESPER,50.00972,-107.933327,13031416,730304243,0.999140384,1.32815309,0.306025367,0.232350353
North_America,Canada,05HD033,REID LAKE NEAR DUNCAIRN,50.073608,-108.046387,13031343,730386159,0.996980596,1.036808244,0.199966938,0.19911495
North_America,Canada,05HD036,SWIFT CURRENT CREEK BELOW ROCK CREEK,49.84444,-108.479439,13032080,730361860,0.955397633,1.221494111,0.64446494,0.578746879
North_America,Canada,05HD039,SWIFT CURRENT CREEK NEAR LEINAN,50.493889,-107.658608,13029906,730428365,0.907944935,0.937021557,0.526390593,0.513434188
North_America,Canada,05HF004,SOUTH SASKATCHEWAN RIVER BELOW GARDINER DAM,51.32222,-106.955277,13026064,730525571,1.055952439,0.995802762,0.730322179,0.724546884
North_America,Canada,05HF016,GREENLEIGH RESERVOIR NEAR BICKLEIGH,51.297501,-108.453613,13025939,730341254,0.995047504,4.724126609,-0.004216597,-2.857148493
North_America,Canada,05HG001,SOUTH SASKATCHEWAN RIVER AT SASKATOON,52.140671,-106.64431,13022344,730493502,1.03842256,1.259681525,0.622793729,0.540440039
North_America,Canada,05HG006,BRIGHTWATER RESERVOIR AT RIPARIAN OUTLET,51.612782,-106.537781,13024578,730496108,0.996072119,4.459662922,0.340565414,-2.521950728
North_America,Canada,05HG012,ZELMA RESERVOIR AT PUMP STATION,51.83889,-105.83889,13023471,730460244,0.998170975,3.874330703,0.021302857,-2.036384105
North_America,Canada,05JE006,MOOSE JAW RIVER NEAR BURDICK,50.40033,-105.397858,13029853,730416851,1.000384379,1.766143218,0.412919235,0.034785308
North_America,Canada,05JE007,AVONLEA RESERVOIR NEAR AVONLEA,49.986938,-105.006393,13031633,730400248,0.998219025,1.412091326,0.313565641,0.19936615
North_America,Canada,05JF001,QU'APPELLE RIVER NEAR LUMSDEN,50.650471,-104.866783,13028738,730485949,0.675180507,2.09525915,-0.390477179,-0.799590814
North_America,Canada,05JF002,WASCANA LAKE BELOW BROAD STREET WEIR,50.42944,-104.612778,13029803,730418129,0.998071391,2.683587926,-0.184228069,-1.058365406
North_America,Canada,05JF005,WASCANA CREEK NEAR LUMSDEN,50.641432,-104.902917,13028932,730378433,0.969037201,1.38966689,0.265279196,0.167765874
North_America,Canada,05JF015,WASCANA LAKE AT THE MARINA,50.430561,-104.604721,13029803,730418129,0.998923538,2.190899976,0.245752072,-0.409657351
North_America,Canada,05JG004,QU'APPELLE RIVER ABOVE BUFFALO POUND LAKE,50.783329,-105.840141,13028200,730407857,0.982812847,0.814119406,0.31060402,0.285777478
North_America,Canada,05JG009,BUFFALO POUND LAKE AT PUMPING STATION,50.583328,-105.386108,13029035,730423235,0.998743482,1.860944456,0.046638164,-0.284572196
North_America,Canada,05JH004,LAST MOUNTAIN LAKE AT ROWAN'S RAVINE,50.99564,-105.183861,13027264,730512797,0.999333262,0.56579949,0.211468226,0.099826192
North_America,Canada,05JJ001,LITTLE MANITOU LAKE AT MANITOU BEACH,51.712502,-105.39389,13024134,730465376,0.995092384,7.22481166,-0.169624139,-5.333744936
North_America,Canada,05JJ008,DELLWOOD RESERVOIR AT PUMP STATION,51.791939,-105.32444,13023891,730441049,0.998292461,2.677175628,-0.023875379,-0.965004273
North_America,Canada,05JK002,QU'APPELLE RIVER BELOW CRAVEN DAM,50.706532,-104.79792,13028463,730461625,0.958150689,1.199169017,0.345671064,0.314751126
North_America,Canada,05JK005,ECHO LAKE AT FISH HATCHERY,50.792782,-103.864166,13028152,730485936,0.865511959,482.0673935,-0.034543485,-480.0685247
North_America,Canada,05JK007,QU'APPELLE RIVER BELOW LOON CREEK,50.787811,-104.282723,13028133,730429618,0.964943645,1.192807586,0.274270213,0.248277021
North_America,Canada,05JL004,KATEPWA LAKE AT KATEPWA BEACH,50.69278,-103.620827,13028627,730465466,0.999420062,2.298197602,0.240886079,-0.503852152
North_America,Canada,05JM001,QU'APPELLE RIVER NEAR WELBY,50.49128,-101.558563,13029605,730461641,1.000172207,1.142344824,0.458991129,0.440578265
North_America,Canada,05JM007,ROUND LAKE NEAR WHITEWOOD,50.548611,-102.359444,13029273,730453959,0.999224603,1.178706868,0.201651874,0.181894582
North_America,Canada,05KA012,WAKAW LAKE NEAR WAKAW,52.644718,-105.626938,13019980,730329616,0.999332235,1.690882702,0.471276397,0.13001839
North_America,Canada,05KD003,SASKATCHEWAN RIVER BELOW TOBIN LAKE,53.707142,-103.298721,13015666,730425526,1.055699153,1.182815237,0.693961805,0.639190932
North_America,Canada,05KD004,TOBIN LAKE AT THE SPILLWAY,53.657188,-103.395607,13015666,730454970,0.999687047,3.401549165,0.16539646,-1.54244008
North_America,Canada,05KD006,CODETTE RESERVOIR ABOVE THE SPILLWAY,53.319721,-104.041939,13017188,730448600,1.000806478,0.825289348,0.118152179,0.101011656
North_America,Canada,05KD007,SASKATCHEWAN RIVER BELOW THE FORKS,53.246109,-105.068329,13017409,730407645,1.000464255,1.092272821,0.69743999,0.683682045
North_America,Canada,05KE010,WHITE GULL CREEK AT HIGHWAY NO. 106,53.864971,-104.619637,13015316,730405030,1.038121275,0.977600564,0.653014573,0.650208844
North_America,Canada,05KG003,AMISK LAKE NEAR FLIN FLON,54.66806,-102.084168,13012252,730334560,0.891502962,1.501064436,0.781010854,0.442511505
North_America,Canada,05KG006,BIG ISLAND LAKE NEAR FLIN FLON,54.716671,-101.76667,13011590,730340957,0.999602243,1.702868829,0.552062272,0.166529571
North_America,Canada,05KH003,BIRCH RIVER ABOVE BRACKEN DAM NEAR THE PAS,53.825001,-101.324997,13015183,730408874,0.996624245,2.650300899,-0.028315046,-0.944462981
North_America,Canada,05KH004,BIRCH RIVER BELOW BRACKEN DAM NEAR THE PAS,53.825001,-101.324997,13015183,730408874,0.997894898,1.01049753,0.190904589,0.190833754
North_America,Canada,05KH007,CARROT RIVER NEAR TURNBERRY,53.613689,-102.103783,13015795,730431933,1.000842966,1.159212252,0.526445429,0.500396974
North_America,Canada,05KH014,BIRCH RIVER MARSH NEAR CUMBERLAND HOUSE,53.833328,-101.95639,13014886,730399913,0.996457012,1.299828328,-0.201445945,-0.238298001
North_America,Canada,05KJ001,SASKATCHEWAN RIVER AT THE PAS,53.839583,-101.209423,13015019,730412714,1.001672724,1.061885769,0.764485046,0.75648421
North_America,Canada,05KJ704,SASKATCHEWAN RIVER AT KELSEY LAKE,53.678612,-100.995552,13015602,730411439,1.000847119,1.006602994,0.723895972,0.72381573
North_America,Canada,05KK002,CORMORANT LAKE AT CORMORANT,54.225601,-100.604828,13013300,730379399,0.998077337,1.227542047,0.489524569,0.441104441
North_America,Canada,05KK005,NORTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,53.93829,-100.146668,13015213,730451104,0.998537355,1.789709611,0.600770141,0.115111369
North_America,Canada,05KK006,SOUTH MOOSE LAKE AT MOOSE LAKE NARROWS CONTROL STRUCTURE,53.938202,-100.145798,13015213,730448544,1.000177076,0.970651072,0.618884127,0.617755707
North_America,Canada,05KK711,SHIRLEY LAKE,53.905628,-100.545273,13015229,730403750,1.000001476,1.369008414,0.051181561,-0.018048938
North_America,Canada,05KK712,ROSEBUD CREEK BELOW PROVINCIAL ROAD 384,53.752571,-100.712502,13015229,730343601,0.999949237,1.261734273,-0.056100227,-0.08804987
North_America,Canada,05LC001,RED DEER RIVER NEAR ERWOOD,52.85947,-102.195061,13019128,730474238,0.915114335,1.049699023,0.57318721,0.561999171
North_America,Canada,05LC003,RED DEER LAKE NEAR BARROWS,52.89444,-101.46389,13018736,730419193,0.92191356,221.3173364,0.184093311,-219.318861
North_America,Canada,05LF801,BELL LAKE NEAR NOVRA,52.540279,-101.241112,13020362,730412821,0.999739887,1.283604596,0.407438111,0.343066802
North_America,Canada,05LF802,NORTH STEEPROCK LAKE NEAR BELLSITE,52.614719,-101.368111,13020048,730347539,1.000080525,0.983585676,0.7142515,0.713780431
North_America,Canada,05LH001,LAKE WINNIPEGOSIS AT WINNIPEGOSIS,51.646999,-99.923363,13024667,730487147,0.998143031,1.289994399,0.525995144,0.444319513
North_America,Canada,05LH005,WATERHEN RIVER NEAR WATERHEN,51.848499,-99.546173,13023894,730515284,1.001245915,0.904034353,0.683313972,0.66909065
North_America,Canada,05LJ009,DAUPHIN LAKE AT OUTLET,51.439919,-99.950394,13025242,730435961,0.999889875,0.909200045,0.515848472,0.507407526
North_America,Canada,05LJ025,MOSSY RIVER BELOW OUTLET OF DAUPHIN LAKE,51.450329,-99.971077,13025242,730435961,1.000130585,1.179053156,0.561465188,0.526319906
North_America,Canada,05LJ046,VERMILION RESERVOIR NEAR DAUPHIN,51.04583,-100.16806,13027273,730457755,0.995045949,0.931569785,0.301463863,0.298102592
North_America,Canada,05LJ808,PLEASANT VALLEY RESERVOIR NEAR PETLURA,51.055279,-100.947502,13027133,730401435,0.999335427,1.449170124,0.336076658,0.198408803
North_America,Canada,05LJ810,STE. ROSE RESERVOIR NEAR STE. ROSE DU LAC,51.049999,-99.529442,13027423,730429596,0.994785704,1.400079542,0.421149972,0.296325229
North_America,Canada,05LJ811,BURROWS RESERVOIR NEAR MERRIDALE,51.402779,-101.033058,13026203,730482042,0.999765294,1.274291245,0.509578376,0.438084426
North_America,Canada,05LJ812,VALLEY RIVER ABOVE GILBERT PLAINS DAM,51.15028,-100.495827,13026505,730492302,0.999492505,1.518404094,0.110658218,-0.029403647
North_America,Canada,05LK003,LAKE MANITOBA AT THE NARROWS,51.080559,-98.780563,13026877,730460312,0.999503282,1.390447033,0.299449072,0.197989567
North_America,Canada,05LK004,LAKE MANITOBA NEAR TOUTES AIDES,51.521671,-99.539719,13024818,730439796,0.999228614,1.24010205,0.275516055,0.236765713
North_America,Canada,05LL002,WHITEMUD RIVER AT WESTBOURNE,50.134941,-98.584061,13030959,730370794,1.086231098,1.132270732,0.445004739,0.42298086
North_America,Canada,05LL012,LAKE MANITOBA NEAR WESTBOURNE,50.251419,-98.587624,13030674,730421984,0.999300403,1.310157186,0.554541314,0.457200396
North_America,Canada,05LL014,PINE CREEK NEAR MELBOURNE,49.900921,-99.214394,13031892,730334974,1.000155297,1.585990927,0.318203948,0.100983178
North_America,Canada,05LL809,LAKE IRWIN NEAR NEEPAWA,50.213329,-99.443611,13030609,730373347,0.998778382,1.634947242,0.275134935,0.036366846
North_America,Canada,05LL822,BIG GRASS RIVER NEAR LANGRUTH (PR NO. 265),50.387779,-98.869438,13029890,730393812,0.997282972,1.117491014,0.219388087,0.210591057
North_America,Canada,05LM001,FAIRFORD RIVER NEAR FAIRFORD,51.58733,-98.711807,13024695,730522988,1.001768864,0.849430228,0.60480773,0.577091836
North_America,Canada,05LM002,PARTRIDGE CREEK NEAR ST. MARTIN,51.708328,-98.658333,13024058,730415457,0.997361102,0.816362931,0.217256358,0.195999287
North_America,Canada,05LM006,DAUPHIN RIVER NEAR DAUPHIN RIVER,52.001949,-98.329781,13023633,730522952,1.096846345,0.78894106,0.601988543,0.539198296
North_America,Canada,05LM801,LAKE PINEIMUTA NEAR ST. MARTIN,51.711391,-98.656387,13024058,730415457,0.997858463,1.27770823,0.274727768,0.223375086
North_America,Canada,05MA002,LITTLE QUILL LAKE NEAR WYNYARD,51.87431,-104.132668,13023678,730444887,0.997764393,1.035093655,0.552842937,0.551462374
North_America,Canada,05MD004,ASSINIBOINE RIVER AT KAMSACK,51.564892,-101.916557,13024863,730443630,0.929141515,1.134172602,0.434803088,0.414789985
North_America,Canada,05MD005,SHELL RIVER NEAR INGLIS,50.963168,-101.318499,13027386,730444962,1.000028185,1.045919679,0.656241151,0.653187711
North_America,Canada,05MD009,LAKE OF THE PRAIRIES NEAR SHELLMOUTH,50.960381,-101.41243,13027386,730446242,0.998620351,1.566527613,0.495520024,0.241412177
North_America,Canada,05MD801,ASSINIBOINE RIVER AT SHELLMOUTH BRIDGE,50.932499,-101.483887,13027476,730457764,1.000325512,1.222537688,0.535587339,0.485022089
North_America,Canada,05ME011,ASSINIBOINE RIVER SOUTHWEST OF ST. LAZARE,50.442219,-101.318611,13029748,730436045,0.999549087,0.880475186,0.381391879,0.369950485
North_America,Canada,05ME012,ASSINIBOINE RIVER WEST OF RUSSELL,50.766361,-101.437248,13028828,730506415,0.999953463,1.028192503,0.632451317,0.631371659
North_America,Canada,05ME802,ASSINIBOINE RIVER NEAR ST. LAZARE,50.443611,-101.313332,13029748,730473167,1.000320009,1.201216868,0.586980092,0.54057234
North_America,Canada,05MF001,LITTLE SASKATCHEWAN RIVER NEAR MINNEDOSA,50.35881,-99.907532,13030298,730405334,1.000089434,1.123772426,0.444695954,0.431069245
North_America,Canada,05MF019,CLEAR LAKE AT WASAGAMING,50.665279,-99.976387,13028571,730354106,0.99978231,1.87631084,0.15709781,-0.215896721
North_America,Canada,05MF020,LAKE WAHTOPANAH NEAR RIVERS,50.029659,-100.203362,13031905,730387441,0.995790874,4.594904223,0.460691752,-2.635135138
North_America,Canada,05MF801,LITTLE SASKATCHEWAN RIVER ABOVE RAPID CITY DAM,50.121941,-100.041672,13031007,730474475,0.999967299,1.38843937,0.277774748,0.179942404
North_America,Canada,05MF803,RIVERS RESERVOIR NEAR RIVERS,50.022221,-100.200279,13031905,730387441,0.999867066,1.117346275,0.682957058,0.661937294
North_America,Canada,05MG013,ASSINIBOINE RIVER NORTH OF GRISWOLD,49.84306,-100.462784,13032258,730354181,1.11809125,0.829749849,0.027535139,0.005707004
North_America,Canada,05MG014,ASSINIBOINE RIVER EAST OF VIRDEN,49.875278,-100.848892,13032030,730410496,1.000839579,0.906944356,0.400872406,0.393688255
North_America,Canada,05MG801,ASSINIBOINE RIVER NEAR GRISWOLD,49.84333,-100.459999,13032258,730354181,1.000068845,1.121783554,0.639656133,0.619633149
North_America,Canada,05MG802,ASSINIBOINE RIVER NEAR VIRDEN,49.84111,-100.815826,13032121,730383619,1.001768939,1.187558547,0.536772908,0.500239381
North_America,Canada,05MH001,ASSINIBOINE RIVER AT BRANDON,49.861439,-99.961578,13032033,730390017,1.00001431,0.922897588,0.626092197,0.618225424
North_America,Canada,05MH005,ASSINIBOINE RIVER NEAR HOLLAND,49.698639,-98.889557,13032691,730375952,1.000867205,0.983323535,0.647799411,0.647403756
North_America,Canada,05MH013,ASSINIBOINE RIVER NEAR BRANDON,49.870579,-100.100029,13032033,730411776,1.001425205,1.275846728,0.645599707,0.550897544
North_America,Canada,05MJ001,ASSINIBOINE RIVER AT HEADINGLEY,49.868279,-97.405281,13031994,730418176,1.001063562,0.893156415,0.640947781,0.625386628
North_America,Canada,05NA003,LONG CREEK AT WESTERN CROSSING OF INTERNATIONAL BOUNDARY,49.00008,-103.352562,13035433,730213451,0.667505769,1.711210798,0.493977393,0.065959267
North_America,Canada,05NA006,LARSEN RESERVOIR NEAR RADVILLE,49.47517,-104.281693,13034627,0,0.996420065,1.82136689,0.225060288,-0.129242198
North_America,Canada,05NB001,LONG CREEK NEAR ESTEVAN,49.102081,-103.016968,13035045,730228806,0.640731639,2.377372528,-0.034519153,-0.759675741
North_America,Canada,05NB012,BOUNDARY RESERVOIR NEAR ESTEVAN,49.096939,-103.024437,13035045,730228806,0.987930648,3.843675172,0.31372994,-1.925337716
North_America,Canada,05NB016,ROUGHBARK RESERVOIR NEAR WEYBURN,49.501251,-103.71975,13033749,730315809,0.993376369,1.077423003,0.06919349,0.065955594
North_America,Canada,05NB020,NICKLE LAKE NEAR WEYBURN,49.57539,-103.76928,13033191,730189081,0.997008579,1.998680404,0.170661628,-0.298142377
North_America,Canada,05NB021,SHORT CREEK NEAR ROCHE PERCEE,49.03125,-102.849609,13035328,730218569,0.738814419,1.248615648,0.347595331,0.254574283
North_America,Canada,05NB022,DEAD LAKE RESERVOIR NEAR MIDALE,49.291722,-103.441722,13034274,730217267,0.99783303,0.951067302,0.074222179,0.072927361
North_America,Canada,05NB027,LONG CREEK NEAR NOONAN,48.98111,-103.076111,13035520,730235214,1.079263186,1.127743705,0.891069416,0.814347155
North_America,Canada,05NB029,DEAD LAKE PROJECT - SOURIS RIVER CHANNEL,49.291722,-103.441722,13034274,730317107,0.997271345,1.160334967,0.027443181,0.014311655
North_America,Canada,05NB036,SOURIS RIVER BELOW RAFFERTY RESERVOIR,49.143391,-103.083107,13034852,730259519,0.899400099,0.822192019,0.090807057,0.068137443
North_America,Canada,05NB037,UNNAMED RESERVOIR NEAR GOODWATER,49.33667,-103.541107,13034234,730319662,0.995853946,0.696553214,0.149472578,0.096952915
North_America,Canada,05NC002,MOOSE MOUNTAIN LAKE (RESERVOIR) NEAR CORNING,49.890556,-103.032222,13031984,730378494,0.9985733,1.914950277,0.338144601,-0.129242496
North_America,Canada,05ND004,MOOSE MOUNTAIN CREEK NEAR OXBOW,49.232281,-102.227943,13034518,730308149,1.050232438,1.301078345,0.148503687,0.095446276
North_America,Canada,05ND007,SOURIS RIVER NEAR SHERWOOD,48.990002,-101.957779,13035278,730255690,1.132605697,1.015972858,0.945501399,0.855745015
North_America,Canada,05ND010,MOOSE MOUNTAIN CREEK ABOVE GRANT DEVINE LAKE,49.522781,-102.171944,13034032,730363166,0.942649301,1.159194487,0.173016515,0.155882904
North_America,Canada,05ND013,MOOSE MOUNTAIN CREEK BELOW GRANT DEVINE LAKE,49.248032,-102.229309,13034518,730308149,0.983450807,0.920605906,0.070292864,0.066762272
North_America,Canada,05NE002,MOOSOMIN LAKE NEAR MOOSOMIN,50.050079,-101.690033,13031261,730378481,0.998574427,3.708343253,0.239970646,-1.812964598
North_America,Canada,05NF012,SOURIS RIVER NEAR WESTHOPE,48.996391,-100.958061,13035612,730249293,1.174843577,0.940868443,0.521019147,0.486687741
North_America,Canada,05NG001,SOURIS RIVER AT WAWANESA,49.596939,-99.678642,13033589,730351643,1.000715549,1.189083705,0.674758051,0.623787979
North_America,Canada,05NG024,PIPESTONE CREEK NEAR THE SASKATCHEWAN BOUNDARY,49.841751,-101.397781,13033077,730398976,1.037035603,1.169261255,0.555894501,0.523291805
North_America,Canada,05NG803,ELGIN RESERVOIR NEAR ELGIN,49.439999,-100.243607,13034212,730244136,0.999533633,1.633089738,0.32777912,0.076591236
North_America,Canada,05NG806,SOURIS RIVER ABOVE HARTNEY DAM,49.493328,-100.532219,13033563,730273570,1.000391626,1.106031896,0.495584374,0.484560343
North_America,Canada,05NG807,SOURIS RIVER ABOVE NAPINKA DAM,49.37722,-100.798058,13034105,730297901,1.000694257,1.091885429,0.505032014,0.496575009
North_America,Canada,05NG814,DELORAINE RESERVOIR NEAR DELORAINE,49.147221,-100.41111,13034865,730227521,0.998767632,1.211501875,0.433427152,0.395236117
North_America,Canada,05OA802,PELICAN LAKE NEAR NINETTE,49.40139,-99.62278,13034319,730271016,0.999559989,1.310911356,0.591684559,0.486787019
North_America,Canada,05OB007,PEMBINA RIVER NEAR WINDYGATES,49.030529,-98.272034,13035672,730236489,1.000123909,1.203842705,0.613583254,0.563113555
North_America,Canada,05OB014,MARY JANE RESERVOIR NEAR LA RIVIERE,49.288059,-98.618332,13034451,730204466,0.999736243,1.264478324,0.66302169,0.571627224
North_America,Canada,05OB016,SNOWFLAKE CREEK NEAR SNOWFLAKE,49.020309,-98.6035,13035652,730230090,0.99980379,1.151233424,0.588946538,0.562008521
North_America,Canada,05OB018,SWAN LAKE NEAR SWAN LAKE,49.35556,-98.900002,13034404,730286381,0.20676987,3.365133904,0.069767484,-1.662405859
North_America,Canada,05OB021,MOWBRAY CREEK NEAR MOWBRAY,49.000401,-98.453789,13036387,730249292,0.999769889,1.236388414,0.363585996,0.321102128
North_America,Canada,05OB027,ROCK LAKE NEAR GLENORA,49.207611,-99.134392,13034584,730287674,0.999130719,1.131091555,0.552121062,0.533329565
North_America,Canada,05OB034,GOUDNEY RESERVOIR NEAR PILOT MOUND,49.208328,-98.950829,13034553,730233913,0.999756836,1.497351004,0.394149202,0.216154818
North_America,Canada,05OB801,CRYSTAL CITY RESERVOIR AT CRYSTAL CITY,49.14333,-98.957222,13035187,730209599,0.99928336,1.523345336,0.079446016,-0.058919493
North_America,Canada,05OB804,ROCK LAKE NEAR GLENORA,49.211109,-99.145828,13034584,730287674,0.997975042,0.837260145,-0.010748842,-0.023768325
North_America,Canada,05OC001,RED RIVER AT EMERSON,49.00375,-97.223831,13035539,730276172,1.002491924,0.999071215,0.768756516,0.768741224
North_America,Canada,05OC004,PEMBINA RIVER AT NECHE,48.989552,-97.556671,13035851,730286420,1.164273904,0.997289999,0.610204663,0.576994487
